id,lon,lat,depth_m,mea_ug_kg_orig
14907,8.530555999999999,39.891110999999995,9.0,1240.0
14908,8.530555999999999,39.891110999999995,9.0,1246.9
14909,8.530555999999999,39.891110999999995,9.0,1300.0
14910,8.530555999999999,39.891110999999995,9.0,3700.0
14911,8.530555999999999,39.891110999999995,9.0,5227.6
14912,8.530555999999999,39.891110999999995,9.0,7205.0
14913,8.530555999999999,39.891110999999995,9.0,8500.0
14914,8.530555999999999,39.891110999999995,9.0,9268.0
14915,8.530555999999999,39.891110999999995,0.0,60.0
14916,8.530555999999999,39.891110999999995,0.0,70.0
14917,8.530555999999999,39.891110999999995,0.0,80.0
14918,8.530555999999999,39.891110999999995,0.0,118.0
14919,8.530555999999999,39.891110999999995,0.0,130.0
14931,17.213889,40.435278000000004,0.0,0.06
14949,9.131667,39.189444,6.0,350.0
14950,9.131667,39.189444,6.0,500.0
14951,9.131667,39.189444,6.0,500.0
14952,9.131667,39.189444,6.0,500.0
14953,9.131667,39.189444,6.0,600.0
14954,9.131667,39.189444,6.0,810.0
14955,9.131667,39.189444,6.0,1000.0
14956,9.131667,39.189444,6.0,1800.0
14957,9.131667,39.189444,6.0,1810.0
14958,9.131667,39.189444,6.0,1813.2
14959,9.131667,39.189444,6.0,2400.0
14960,9.131667,39.189444,6.0,2417.2
14961,9.131667,39.189444,6.0,2930.0
14962,9.131667,39.189444,6.0,7125.0
14963,9.131667,39.189444,6.0,7717.7
14964,9.131667,39.189444,6.0,25830.0
15054,9.036944,39.154722,2.0,1000.0
15055,9.036944,39.154722,2.0,1230.0
15056,9.036944,39.154722,2.0,3700.0
15057,9.036944,39.154722,2.0,4160.0
15058,13.979722,42.755556,0.0,10.0
15059,13.979722,42.755556,0.0,10.0
15060,13.979722,42.755556,0.0,62.0
15061,13.979722,42.755556,0.0,103.0
15062,13.979722,42.755556,0.0,500.0
15063,13.979722,42.755556,0.0,690.0
15064,13.979722,42.755556,0.0,1100.0
15065,12.413333,37.9875,15.0,810.0
15066,12.413333,37.9875,15.0,1090.0
15067,13.715,45.605,0.0,60.0
15068,13.715,45.605,0.0,148.0
15069,13.715,45.605,0.0,160.0
15070,13.715,45.605,0.0,205.0
15071,13.715,45.605,0.0,570.0
15072,13.715,45.605,11.0,610.0
15073,13.715,45.605,11.0,1350.0
15074,13.715,45.605,11.0,1480.0
15075,13.715,45.605,11.0,1600.0
15076,13.715,45.605,11.0,1640.0
15077,13.715,45.605,11.0,1829.0
15078,13.715,45.605,11.0,2050.0
15079,13.715,45.605,11.0,2150.0
15080,13.715,45.605,11.0,2750.0
15081,13.715,45.605,11.0,2800.0
15082,13.715,45.605,11.0,2900.0
15083,13.715,45.605,11.0,3000.0
15084,13.715,45.605,11.0,5871.0
15085,13.715,45.605,11.0,7880.0
15086,14.3,37.95,6.0,230.0
15087,14.3,37.95,6.0,250.0
15107,9.690278,39.958056,2.0,1500.0
15108,9.690278,39.958056,2.0,1600.0
15109,9.690278,39.958056,2.0,1600.0
15110,9.690278,39.958056,2.0,1750.0
15111,13.994167000000001,40.954167,8.0,12.0
15112,13.994167000000001,40.954167,8.0,50.0
15113,13.994167000000001,40.954167,8.0,50.0
15114,13.994167000000001,40.954167,8.0,50.0
15115,13.994167000000001,40.954167,8.0,50.0
15116,13.994167000000001,40.954167,8.0,50.0
15117,13.994167000000001,40.954167,8.0,270.0
15118,13.994167000000001,40.954167,8.0,500.0
15119,13.994167000000001,40.954167,8.0,670.0
15120,13.994167000000001,40.954167,8.0,750.0
15121,12.813889,41.406944,2.0,396.0
15122,12.813889,41.406944,2.0,521.0
15123,12.813889,41.406944,2.0,600.0
15124,12.813889,41.406944,2.0,1110.0
15125,12.813889,41.406944,2.0,1163.0
15126,12.813889,41.406944,2.0,1400.0
15127,12.813889,41.406944,2.0,1590.0
15128,12.813889,41.406944,2.0,1781.0
15129,12.813889,41.406944,2.0,1830.0
15130,12.813889,41.406944,2.0,1860.0
15131,12.813889,41.406944,2.0,3140.0
15132,12.813889,41.406944,2.0,3230.0
15133,12.813889,41.406944,2.0,4170.0
15134,12.813889,41.406944,2.0,5860.0
15135,12.813889,41.406944,2.0,6180.0
15136,13.373056,38.167221999999995,8.0,334.0
15157,10.486667,43.301667,1.0,3090.0
15158,10.486667,43.301667,1.0,3830.0
15159,10.486667,43.301667,1.0,4550.0
15160,10.486667,43.301667,1.0,4690.0
15161,10.486667,43.301667,1.0,5190.0
15162,10.486667,43.301667,1.0,5500.0
15163,10.486667,43.301667,1.0,5560.0
15164,10.486667,43.301667,1.0,5570.0
15165,10.486667,43.301667,1.0,6410.0
15166,10.486667,43.301667,1.0,6630.0
15167,10.486667,43.301667,1.0,7260.0
15168,10.486667,43.301667,1.0,11590.0
15169,10.486667,43.301667,1.0,23420.0
15170,10.486667,43.301667,1.0,29120.0
15171,10.486667,43.301667,1.0,43100.0
15172,13.738610999999999,41.238889,2.0,131.0
15173,13.738610999999999,41.238889,2.0,230.0
15174,13.738610999999999,41.238889,2.0,506.0
15175,13.738610999999999,41.238889,2.0,730.0
15176,13.738610999999999,41.238889,2.0,1080.0
15177,13.738610999999999,41.238889,2.0,1100.0
15178,13.738610999999999,41.238889,2.0,1200.0
15179,13.738610999999999,41.238889,2.0,1418.0
15180,13.738610999999999,41.238889,2.0,1520.0
15181,13.738610999999999,41.238889,2.0,1628.0
15182,13.738610999999999,41.238889,2.0,1979.0
15183,13.738610999999999,41.238889,2.0,2149.0
15184,13.738610999999999,41.238889,2.0,2180.0
15185,13.738610999999999,41.238889,2.0,2970.0
15186,13.738610999999999,41.238889,2.0,3780.0
15193,12.221944,41.7875,1.0,140.0
15194,12.221944,41.7875,1.0,200.0
15195,12.221944,41.7875,1.0,280.0
15196,12.221944,41.7875,1.0,640.0
15197,12.221944,41.7875,1.0,650.0
15198,11.278333,42.412778,1.0,1050.0
15199,11.278333,42.412778,1.0,4080.0
15200,11.278333,42.412778,1.0,8040.0
15201,11.278333,42.412778,1.0,8800.0
15202,11.278333,42.412778,1.0,9940.0
15203,11.278333,42.412778,1.0,10560.0
15204,11.278333,42.412778,1.0,12360.0
15205,11.278333,42.412778,1.0,12410.0
15206,11.278333,42.412778,1.0,13940.0
15207,11.278333,42.412778,1.0,15270.0
15208,11.278333,42.412778,1.0,17750.0
15209,11.278333,42.412778,1.0,24360.0
15210,11.278333,42.412778,1.0,24750.0
15211,11.278333,42.412778,1.0,31950.0
15212,11.278333,42.412778,1.0,33590.0
15213,9.691667,39.953056,0.0,50.0
15214,9.691667,39.953056,0.0,50.0
15215,9.691667,39.953056,0.0,50.0
15216,9.691667,39.953056,0.0,190.0
15217,9.691667,39.953056,0.0,286.0
15218,9.696944,39.945,2.0,1100.0
15219,9.696944,39.945,2.0,1400.0
15220,9.696944,39.945,2.0,2350.0
15221,9.696944,39.945,2.0,3600.0
15222,8.443889,40.159167,2.0,20.0
15223,8.443889,40.159167,2.0,60.0
15224,8.443889,40.159167,2.0,150.0
15225,9.443611,41.143889,2.0,30.0
15226,9.443611,41.143889,2.0,100.0
15227,9.443611,41.143889,2.0,120.0
15235,9.63,40.225,2.0,1200.0
15236,9.63,40.225,2.0,1300.0
15237,10.681389,42.945555999999996,5.0,160.0
15238,10.681389,42.945555999999996,5.0,500.0
15239,10.681389,42.945555999999996,5.0,500.0
15240,10.681389,42.945555999999996,5.0,630.0
15241,10.681389,42.945555999999996,5.0,770.0
15242,10.681389,42.945555999999996,5.0,1000.0
15243,10.681389,42.945555999999996,5.0,1583.3
15244,10.681389,42.945555999999996,5.0,1760.0
15245,10.681389,42.945555999999996,5.0,2481.0
15246,10.681389,42.945555999999996,5.0,2600.0
15247,10.681389,42.945555999999996,5.0,2977.0
15248,10.681389,42.945555999999996,5.0,4091.0
15249,10.681389,42.945555999999996,5.0,4402.0
15250,10.681389,42.945555999999996,5.0,4702.9
15251,10.681389,42.945555999999996,5.0,5095.7
15252,10.681389,42.945555999999996,5.0,7600.0
15253,10.681389,42.945555999999996,0.0,188.1
15254,10.681389,42.945555999999996,0.0,188.9
15255,10.681389,42.945555999999996,0.0,248.1
15256,10.681389,42.945555999999996,0.0,297.7
15257,10.681389,42.945555999999996,0.0,464.5
15258,10.530833,43.189167,5.0,500.0
15259,10.530833,43.189167,5.0,500.0
15260,10.530833,43.189167,5.0,520.0
15261,10.530833,43.189167,5.0,1000.0
15262,10.530833,43.189167,5.0,1119.4
15263,10.530833,43.189167,5.0,1650.0
15264,10.530833,43.189167,5.0,3009.0
15265,10.530833,43.189167,5.0,4900.0
15266,10.530833,43.189167,5.0,5192.3
15267,10.530833,43.189167,5.0,7597.0
15268,10.530833,43.189167,5.0,8074.0
15269,10.530833,43.189167,5.0,8740.0
15270,10.530833,43.189167,5.0,10820.9
15271,10.530833,43.189167,5.0,12938.6
15272,10.530833,43.189167,0.0,300.9
15273,10.530833,43.189167,0.0,341.2
15274,10.530833,43.189167,0.0,544.2
15275,10.530833,43.189167,0.0,641.2
15276,10.530833,43.189167,0.0,759.7
15277,10.860555999999999,42.766389000000004,1.0,1540.0
15278,10.860555999999999,42.766389000000004,1.0,1560.0
15279,10.860555999999999,42.766389000000004,1.0,2760.0
15280,10.860555999999999,42.766389000000004,1.0,2860.0
15281,10.860555999999999,42.766389000000004,1.0,2870.0
15282,10.860555999999999,42.766389000000004,1.0,3650.0
15283,10.860555999999999,42.766389000000004,1.0,4170.0
15284,10.860555999999999,42.766389000000004,1.0,4530.0
15285,10.860555999999999,42.766389000000004,1.0,5840.0
15286,10.860555999999999,42.766389000000004,1.0,7150.0
15287,10.860555999999999,42.766389000000004,1.0,9280.0
15288,10.860555999999999,42.766389000000004,1.0,9900.0
15289,10.860555999999999,42.766389000000004,1.0,14360.0
15290,10.860555999999999,42.766389000000004,1.0,19370.0
15291,10.860555999999999,42.766389000000004,1.0,33470.0
15292,15.736111,39.939721999999996,0.0,120.0
15293,15.736111,39.939721999999996,0.0,410.0
15294,15.736111,39.939721999999996,0.0,1000.0
15295,15.736111,39.939721999999996,0.0,1610.0
15296,15.736111,39.939721999999996,0.0,2190.0
15297,15.736111,39.939721999999996,0.0,2220.0
15298,15.736111,39.939721999999996,0.0,2250.0
15299,13.004722000000001,41.305833,2.0,207.0
15300,13.004722000000001,41.305833,2.0,226.0
15301,13.004722000000001,41.305833,2.0,712.0
15302,13.004722000000001,41.305833,2.0,733.0
15303,13.004722000000001,41.305833,2.0,835.0
15304,13.004722000000001,41.305833,2.0,1040.0
15305,13.004722000000001,41.305833,2.0,1120.0
15306,13.004722000000001,41.305833,2.0,1200.0
15307,13.004722000000001,41.305833,2.0,1310.0
15308,13.004722000000001,41.305833,2.0,1340.0
15309,13.004722000000001,41.305833,2.0,1660.0
15310,13.004722000000001,41.305833,2.0,1946.0
15311,13.004722000000001,41.305833,2.0,2200.0
15312,13.004722000000001,41.305833,2.0,2800.0
15313,9.633056,40.918889,2.0,30.0
15314,9.633056,40.918889,2.0,50.0
15315,9.633056,40.918889,2.0,120.0
15316,9.598333,39.408333,2.0,350.0
15317,9.598333,39.408333,2.0,800.0
15318,9.598333,39.408333,2.0,800.0
15319,12.688333,41.454167,1.0,120.0
15320,12.688333,41.454167,1.0,129.0
15321,12.688333,41.454167,1.0,138.0
15322,12.688333,41.454167,1.0,150.0
15323,12.688333,41.454167,1.0,860.0
15324,12.688333,41.454167,1.0,1800.0
15325,9.636667,39.433333000000005,2.0,800.0
15326,9.636667,39.433333000000005,2.0,1000.0
15327,9.541667,41.063889,2.0,50.0
15328,9.541667,41.063889,2.0,80.0
15329,10.311389,42.822778,5.0,310.0
15330,10.311389,42.822778,5.0,500.0
15331,10.311389,42.822778,5.0,500.0
15332,10.311389,42.822778,5.0,828.9
15333,10.311389,42.822778,5.0,880.0
15334,10.311389,42.822778,5.0,1156.0
15335,10.311389,42.822778,5.0,1343.7
15336,10.311389,42.822778,5.0,1713.0
15337,10.311389,42.822778,5.0,1813.2
15338,10.311389,42.822778,5.0,3174.6
15339,10.311389,42.822778,5.0,4263.9
15340,10.311389,42.822778,5.0,4267.0
15341,10.311389,42.822778,5.0,7400.0
15342,10.311389,42.822778,5.0,16400.0
15343,10.311389,42.822778,0.0,105.6
15344,10.311389,42.822778,0.0,128.4
15345,10.311389,42.822778,0.0,171.3
15346,10.311389,42.822778,0.0,239.3
15347,12.651667,41.443333,1.0,116.0
15348,12.651667,41.443333,1.0,142.0
15349,12.651667,41.443333,1.0,160.0
15350,12.651667,41.443333,1.0,180.0
15351,12.651667,41.443333,1.0,320.0
15352,12.651667,41.443333,1.0,920.0
15353,12.651667,41.443333,1.0,1100.0
15354,12.651667,41.443333,1.0,1960.0
15355,11.875,42.019444,1.0,134.0
15356,11.875,42.019444,1.0,150.0
15357,11.875,42.019444,1.0,170.0
15358,11.875,42.019444,1.0,250.0
15359,11.875,42.019444,1.0,1800.0
15360,11.775,42.098333000000004,6.0,125.0
15361,11.775,42.098333000000004,6.0,130.0
15362,11.775,42.098333000000004,6.0,180.0
15363,11.775,42.098333000000004,6.0,230.0
15364,11.775,42.098333000000004,6.0,470.0
15365,10.276389,43.733333,2.0,780.0
15366,10.276389,43.733333,2.0,800.0
15367,10.276389,43.733333,2.0,1560.0
15368,10.276389,43.733333,2.0,2380.0
15369,10.276389,43.733333,2.0,3030.0
15370,10.276389,43.733333,2.0,3740.0
15371,10.276389,43.733333,2.0,4270.0
15372,10.276389,43.733333,2.0,4970.0
15373,10.276389,43.733333,2.0,6300.0
15374,10.276389,43.733333,2.0,6590.0
15375,10.276389,43.733333,2.0,10820.0
15376,10.276389,43.733333,2.0,12040.0
15377,10.276389,43.733333,2.0,20290.0
15378,12.216111,41.774167,5.0,1000.0
15379,12.216111,41.774167,5.0,6543.0
15380,12.211111,41.769444,0.0,95.0
15381,12.211111,41.769444,0.0,160.0
15382,12.211111,41.769444,0.0,400.0
15383,12.211111,41.769444,0.0,1000.0
15384,12.211111,41.769444,0.0,1205.0
15385,12.211111,41.769444,0.0,1600.0
15386,12.211111,41.769444,0.0,1600.0
15387,12.211111,41.769444,0.0,1650.0
15388,12.211111,41.769444,0.0,1650.0
15389,12.211111,41.769444,0.0,2150.0
15390,12.211111,41.769444,0.0,2740.0
15391,12.211111,41.769444,0.0,2920.0
15392,12.211111,41.769444,0.0,3900.0
15393,12.211111,41.769444,0.0,4500.0
15394,12.211111,41.769444,0.0,4800.0
15395,12.211111,41.769444,0.0,4972.7
15396,9.62,39.418611,2.0,100.0
15397,9.62,39.418611,2.0,900.0
15398,9.62,39.418611,2.0,1100.0
15399,9.62,39.418611,2.0,1250.0
15400,9.62,39.418611,2.0,1300.0
15401,10.166667,43.955833,2.0,270.0
15402,10.166667,43.955833,2.0,420.0
15403,10.166667,43.955833,2.0,690.0
15404,10.166667,43.955833,2.0,700.0
15405,10.166667,43.955833,2.0,1140.0
15406,10.166667,43.955833,2.0,1410.0
15407,10.166667,43.955833,2.0,1520.0
15408,10.166667,43.955833,2.0,3030.0
15409,10.166667,43.955833,2.0,3340.0
15410,10.166667,43.955833,2.0,3740.0
15411,10.166667,43.955833,2.0,4590.0
15412,10.166667,43.955833,2.0,4730.0
15413,10.166667,43.955833,2.0,5840.0
15414,10.166667,43.955833,2.0,5860.0
15415,10.166667,43.955833,2.0,23420.0
15416,12.503889,41.575,6.0,220.0
15417,12.16,41.888889,7.0,190.0
15418,9.243611,39.211667,2.0,50.0
15419,13.57,41.233333,3.0,100.0
15420,13.57,41.233333,3.0,130.0
15421,13.57,41.233333,3.0,150.0
15422,13.57,41.233333,3.0,362.0
15423,13.57,41.233333,3.0,970.0
15424,13.57,41.233333,3.0,1050.0
15425,13.57,41.233333,3.0,1130.0
15426,13.57,41.233333,3.0,1270.0
15427,13.57,41.233333,3.0,1480.0
15428,13.57,41.233333,3.0,1500.0
15429,13.57,41.233333,3.0,1600.0
15430,13.57,41.233333,3.0,2425.0
15431,13.57,41.233333,3.0,4400.0
15432,13.57,41.233333,3.0,4560.0
15433,13.57,41.233333,3.0,29900.0
15434,14.3,37.95,5.0,166.2
15435,14.3,37.95,5.0,200.0
15436,14.3,37.95,5.0,257.3
15437,8.42,39.12,2.0,1700.0
15438,8.42,39.12,2.0,2360.0
15439,8.42,39.12,2.0,4800.0
15440,8.42,39.12,2.0,7100.0
15441,8.42,39.12,2.0,7300.0
15442,12.079444,41.938611,7.0,30.0
15443,12.079444,41.938611,7.0,1000.0
15444,12.049078999999999,41.955574,0.0,980.0
15445,12.049078999999999,41.955574,0.0,1300.0
15446,12.049078999999999,41.955574,0.0,1740.0
15447,12.049078999999999,41.955574,0.0,1740.0
15448,12.049078999999999,41.955574,0.0,2000.0
15449,12.049078999999999,41.955574,0.0,2050.0
15450,12.049078999999999,41.955574,0.0,2600.0
15451,12.049078999999999,41.955574,0.0,2610.0
15452,12.049078999999999,41.955574,0.0,3000.0
15453,12.049078999999999,41.955574,0.0,3500.0
15454,12.049078999999999,41.955574,0.0,4000.0
15455,12.049078999999999,41.955574,0.0,4573.0
15456,12.049078999999999,41.955574,0.0,24530.5
15457,12.049078999999999,41.955574,0.0,110.0
15458,12.049078999999999,41.955574,0.0,200.0
15459,12.049078999999999,41.955574,0.0,600.0
15460,14.035832999999998,40.88,7.0,50.0
15461,14.035832999999998,40.88,7.0,50.0
15462,10.303333,43.559166999999995,3.0,140.0
15463,10.303333,43.559166999999995,3.0,1600.0
15464,10.303333,43.559166999999995,3.0,2030.0
15465,10.303333,43.559166999999995,3.0,2300.0
15466,10.303333,43.559166999999995,3.0,3160.0
15467,10.303333,43.559166999999995,3.0,3230.0
15468,10.303333,43.559166999999995,3.0,4310.0
15469,10.303333,43.559166999999995,3.0,4330.0
15470,10.303333,43.559166999999995,3.0,4700.0
15471,10.303333,43.559166999999995,3.0,7600.0
15472,10.303333,43.559166999999995,3.0,7720.0
15473,10.303333,43.559166999999995,3.0,7790.0
15474,10.303333,43.559166999999995,3.0,8650.0
15475,10.303333,43.559166999999995,3.0,29620.0
15476,10.303333,43.559166999999995,3.0,119910.0
15477,11.688611,42.232778,8.0,2199.0
15478,15.926667000000002,38.539444,17.0,40.0
15479,15.929444,38.539444,0.0,900.0
15480,15.929444,38.539444,0.0,1256.0
15481,15.929444,38.539444,0.0,1415.1
15482,15.929444,38.539444,0.0,9855.0
15483,15.31,38.217222,7.0,260.0
15484,14.056667000000001,40.786667,7.0,11.0
15485,14.056667000000001,40.786667,7.0,50.0
15486,14.056667000000001,40.786667,7.0,50.0
15487,14.056667000000001,40.786667,7.0,50.0
15488,14.056667000000001,40.786667,7.0,50.0
15489,14.056667000000001,40.786667,7.0,360.0
15490,14.056667000000001,40.786667,7.0,440.0
15491,14.056667000000001,40.786667,7.0,500.0
15492,14.056667000000001,40.786667,7.0,1050.0
15493,14.056667000000001,40.786667,7.0,6380.0
15494,10.271111,43.735278,5.0,70.0
15495,10.271111,43.735278,5.0,300.0
15496,10.271111,43.735278,5.0,700.0
15497,10.271111,43.735278,5.0,1000.0
15498,10.271111,43.735278,5.0,1040.0
15499,10.271111,43.735278,5.0,1289.0
15500,10.271111,43.735278,5.0,1800.0
15501,10.271111,43.735278,5.0,2351.6
15502,10.271111,43.735278,5.0,2474.1
15503,10.271111,43.735278,5.0,2606.0
15504,10.271111,43.735278,5.0,2860.0
15505,10.271111,43.735278,5.0,3188.5
15506,10.271111,43.735278,5.0,3686.0
15507,10.271111,43.735278,5.0,3709.7
15508,10.271111,43.735278,5.0,3982.0
15509,10.271111,43.735278,5.0,7644.9
15510,10.271111,43.735278,5.0,9200.0
15511,10.271111,43.735278,0.0,147.6
15512,10.271111,43.735278,0.0,260.6
15513,10.271111,43.735278,0.0,368.6
15514,10.271111,43.735278,0.0,508.6
15515,10.271111,43.735278,0.0,719.1
15516,14.243332999999998,40.828056,6.0,450.0
15517,14.243332999999998,40.828056,6.0,500.0
15518,14.243332999999998,40.828056,6.0,2800.0
15519,14.243056,40.83,0.0,124.2
15520,14.243056,40.83,0.0,128.0
15521,14.243056,40.83,0.0,540.0
15522,14.243056,40.83,0.0,553.0
15523,14.243056,40.83,0.0,700.0
15524,14.243056,40.83,0.0,1090.0
15525,14.243056,40.83,0.0,1200.0
15526,14.243056,40.83,0.0,1290.0
15527,14.243056,40.83,0.0,2500.0
15528,14.243056,40.83,0.0,2713.2
15529,14.243056,40.83,0.0,3920.0
15530,14.243056,40.83,0.0,4000.0
15531,14.243056,40.83,0.0,5407.0
15532,10.239444,43.8625,6.0,240.0
15533,10.239444,43.8625,6.0,660.0
15534,10.239444,43.8625,16.0,880.0
15535,10.239444,43.8625,1.0,1460.0
15536,10.239444,43.8625,6.0,2140.0
15537,10.239444,43.8625,16.0,2460.0
15538,10.239444,43.8625,2.0,2510.0
15539,10.239444,43.8625,2.0,2670.0
15540,10.239444,43.8625,6.0,2910.0
15541,10.239444,43.8625,1.0,3230.0
15542,10.239444,43.8625,6.0,3640.0
15543,10.239444,43.8625,2.0,4560.0
15544,10.239444,43.8625,2.0,4820.0
15545,10.239444,43.8625,2.0,16000.0
15546,10.239444,43.8625,1.0,26570.0
15547,10.239444,43.8625,1.0,35170.0
15548,9.580833,40.93,0.0,50.0
15549,9.580833,40.93,0.0,50.0
15550,9.580833,40.93,0.0,60.0
15551,9.580833,40.93,0.0,81.0
15552,9.580833,40.93,0.0,140.0
15553,9.548055999999999,40.938889,2.0,130.0
15554,9.548055999999999,40.938889,2.0,200.0
15555,9.548055999999999,40.938889,2.0,250.0
15556,9.548055999999999,40.938889,2.0,600.0
15557,9.548055999999999,40.938889,2.0,600.0
15558,11.003333,42.654722,4.0,0.3
15559,11.003333,42.654722,4.0,225.0
15560,11.003333,42.654722,4.0,400.0
15561,11.003333,42.654722,4.0,780.0
15562,11.003333,42.654722,4.0,1006.9
15563,11.003333,42.654722,4.0,1050.0
15564,11.003333,42.654722,4.0,1628.0
15565,11.003333,42.654722,4.0,1843.0
15566,11.003333,42.654722,4.0,1964.3
15567,11.003333,42.654722,4.0,2307.0
15568,11.003333,42.654722,4.0,3410.0
15569,11.003333,42.654722,4.0,4581.0
15570,11.003333,42.654722,4.0,4824.0
15571,11.003333,42.654722,4.0,4832.7
15572,11.003333,42.654722,4.0,5006.6
15573,11.003333,42.654722,4.0,5717.0
15574,11.003333,42.654722,4.0,6655.0
15575,11.003333,42.654722,0.0,125.6
15576,11.003333,42.654722,0.0,184.3
15577,11.003333,42.654722,0.0,350.0
15578,11.003333,42.654722,0.0,485.1
15579,11.003333,42.654722,0.0,665.5
15580,9.680278,40.331389,2.0,950.0
15581,9.680278,40.331389,2.0,1240.0
15582,9.715556,40.361111,2.0,380.0
15583,9.715556,40.361111,2.0,400.0
15584,16.028610999999998,39.338611,17.0,90.0
15585,16.032778,39.338889,0.0,1300.0
15586,16.032778,39.338889,0.0,5323.0
15587,12.730278,45.527778000000005,0.0,300.0
15588,12.730278,45.527778000000005,0.0,410.0
15589,12.730278,45.527778000000005,0.0,450.0
15590,12.730278,45.527778000000005,0.0,560.0
15591,12.730278,45.527778000000005,0.0,800.0
15592,14.844444000000001,40.614167,12.0,1200.0
15593,14.844444000000001,40.614167,12.0,1674.0
15594,14.844444000000001,40.614167,12.0,1800.0
15595,14.844444000000001,40.614167,12.0,1800.0
15596,14.844444000000001,40.614167,12.0,1830.0
15597,14.844444000000001,40.614167,12.0,2000.0
15598,14.844444000000001,40.614167,12.0,2740.0
15599,14.844444000000001,40.614167,12.0,2801.0
15600,14.844444000000001,40.614167,12.0,3077.0
15601,14.844444000000001,40.614167,12.0,4192.0
15602,14.844444000000001,40.614167,12.0,4940.0
15603,14.844444000000001,40.614167,0.0,110.0
15604,14.844444000000001,40.614167,0.0,419.2
15605,14.844444000000001,40.614167,0.0,2504.1
15606,10.558889,42.947222,1.0,1070.0
15607,10.558889,42.947222,1.0,1440.0
15608,10.558889,42.947222,1.0,1560.0
15609,10.558889,42.947222,1.0,2170.0
15610,10.558889,42.947222,1.0,2920.0
15611,10.558889,42.947222,1.0,3500.0
15612,10.558889,42.947222,1.0,4800.0
15613,10.558889,42.947222,1.0,5130.0
15614,10.558889,42.947222,1.0,5440.0
15615,10.558889,42.947222,1.0,6440.0
15616,10.558889,42.947222,1.0,7050.0
15617,10.558889,42.947222,1.0,9750.0
15618,10.558889,42.947222,1.0,17950.0
15619,10.558889,42.947222,1.0,34710.0
15620,9.588611,39.268611,2.0,500.0
15621,14.324167000000001,40.816666999999995,19.0,0.8
15622,14.324167000000001,40.816666999999995,19.0,50.0
15623,14.324167000000001,40.816666999999995,19.0,50.0
15624,14.324167000000001,40.816666999999995,19.0,50.0
15625,14.324167000000001,40.816666999999995,19.0,50.0
15626,14.324167000000001,40.816666999999995,19.0,50.0
15627,14.324167000000001,40.816666999999995,19.0,50.0
15628,14.324167000000001,40.816666999999995,19.0,460.0
15629,14.324167000000001,40.816666999999995,19.0,2300.0
15630,14.324167000000001,40.816666999999995,19.0,13200.0
15631,14.324444,40.817221999999994,7.0,500.0
15632,14.324444,40.817221999999994,7.0,2190.0
15633,14.324444,40.817221999999994,7.0,2800.0
15634,14.297778,40.827778,6.0,760.0
15635,14.297778,40.827778,6.0,769.0
15636,14.297778,40.827778,6.0,1763.0
15637,14.297778,40.827778,6.0,2234.0
15638,14.297778,40.827778,6.0,2924.0
15639,14.297778,40.827778,6.0,3830.0
15640,14.297778,40.827778,6.0,5033.0
15641,14.297778,40.827778,6.0,10000.0
15642,14.297778,40.827778,0.0,154.0
15643,14.297778,40.827778,0.0,176.3
15644,14.297778,40.827778,0.0,781.2
15645,14.297778,40.827778,0.0,4004.0
15646,10.396666999999999,42.763611,2.0,1190.0
15647,10.396666999999999,42.763611,2.0,2110.0
15648,10.396666999999999,42.763611,2.0,2880.0
15649,10.396666999999999,42.763611,2.0,2890.0
15650,10.396666999999999,42.763611,2.0,2910.0
15651,10.396666999999999,42.763611,16.0,3110.0
15652,10.396666999999999,42.763611,2.0,3160.0
15653,10.396666999999999,42.763611,2.0,3600.0
15654,10.396666999999999,42.763611,2.0,3720.0
15655,10.396666999999999,42.763611,2.0,5810.0
15656,10.396666999999999,42.763611,2.0,7610.0
15657,10.396666999999999,42.763611,2.0,10510.0
15658,10.396666999999999,42.763611,2.0,17620.0
15659,10.396666999999999,42.763611,2.0,25370.0
15660,8.727222,38.933333000000005,2.0,600.0
15661,8.727222,38.933333000000005,2.0,700.0
15662,8.727222,38.933333000000005,2.0,1540.0
15663,8.727222,38.933333000000005,2.0,2400.0
15664,8.603333000000001,38.951389,2.0,1200.0
15665,8.603333000000001,38.951389,2.0,3400.0
15666,11.128333,42.441111,2.0,2700.0
15667,11.128333,42.441111,2.0,3660.0
15668,11.128333,42.441111,2.0,4180.0
15669,11.128333,42.441111,2.0,4690.0
15670,11.128333,42.441111,2.0,6010.0
15671,11.128333,42.441111,2.0,6600.0
15672,11.128333,42.441111,2.0,6940.0
15673,11.128333,42.441111,2.0,7760.0
15674,11.128333,42.441111,2.0,11830.0
15675,11.128333,42.441111,2.0,18200.0
15676,11.128333,42.441111,2.0,21080.0
15677,11.128333,42.441111,2.0,26060.0
15678,11.128333,42.441111,2.0,29770.0
15679,11.128333,42.441111,2.0,29920.0
15680,11.128333,42.441111,2.0,30410.0
15681,10.321667,42.803333,2.0,1430.0
15682,10.321667,42.803333,2.0,1980.0
15683,10.321667,42.803333,2.0,2100.0
15684,10.321667,42.803333,2.0,2600.0
15685,10.321667,42.803333,2.0,2850.0
15686,10.321667,42.803333,2.0,3070.0
15687,10.321667,42.803333,2.0,3760.0
15688,10.321667,42.803333,2.0,3900.0
15689,10.321667,42.803333,2.0,5560.0
15690,10.321667,42.803333,2.0,6320.0
15691,10.321667,42.803333,2.0,7110.0
15692,10.321667,42.803333,2.0,12540.0
