id,lat,lon,mea_ug_kg_orig
5759,38.605994,26.762144,103.1
5760,38.410412,26.648159999999997,3.8
5761,38.410412,26.648159999999997,4.4
5762,38.410412,26.648159999999997,13.0
5763,38.410412,26.648159999999997,14.0
5764,38.410412,26.648159999999997,51.3
5765,38.410412,26.648159999999997,61.1
5766,38.410412,26.648159999999997,78.5
5767,38.410412,26.648159999999997,82.2
5768,38.389963,26.907712,45.6
5769,38.389963,26.907712,49.5
5770,38.522135999999996,26.682671000000003,17.9
5771,38.522135999999996,26.682671000000003,20.3
5772,38.522135999999996,26.682671000000003,70.9
5773,38.522135999999996,26.682671000000003,71.9
5774,38.522135999999996,26.682671000000003,75.6
5775,38.522135999999996,26.682671000000003,77.9
5776,38.522135999999996,26.682671000000003,121.4
5777,38.522135999999996,26.682671000000003,139.5
5778,38.522135999999996,26.682671000000003,148.3
5779,38.522135999999996,26.682671000000003,157.9
5789,43.016653000000005,4.029134,562.0
5790,43.016653000000005,4.029134,636.0
5791,43.016653000000005,4.029134,769.0
5792,43.016653000000005,4.029134,873.0
5793,43.016653000000005,4.029134,1080.0
5794,43.016653000000005,4.029134,1982.0
5795,43.016653000000005,4.029134,1997.0
5796,43.016653000000005,4.029134,5814.0
5828,40.727140999999996,28.164105,434.0
5910,38.422912,26.883946999999996,110.0
5911,38.422912,26.883946999999996,153.0
5912,38.422912,26.883946999999996,159.0
5913,38.422912,26.883946999999996,170.0
5950,37.499243,-1.102767,170.0
5951,40.536738,0.77796,74.0
5952,37.499243,-1.102767,121.0
5953,38.108459,-0.577671,78.0
5954,39.33999,-0.236854,93.0
8105,42.68527778,14.63472222,330.0
8106,42.68527778,14.63472222,480.0
8135,41.346379999999996,17.330794,0.0
8137,37.503248,15.097339999999999,810.0
8138,37.503248,15.097339999999999,110.0
8139,38.326386,16.426292,120.0
8140,41.058644,17.769470000000002,440.0
8141,41.058644,17.769470000000002,490.0
8142,38.955137,17.643127,400.0
8143,38.955137,17.643127,400.0
8144,41.293729,17.094867999999998,160.0
8145,41.293729,17.094867999999998,180.0
8146,41.293729,17.094867999999998,390.0
8147,41.293729,17.094867999999998,580.0
8148,41.293729,17.094867999999998,630.0
8149,41.293729,17.094867999999998,880.0
8150,41.293729,17.094867999999998,1040.0
8151,41.188693,16.727899,550.0
8153,41.478598,30.52601,36.0
8251,43.19321,28.398533,148.0
8252,43.19321,28.398533,148.0
8253,43.19321,28.398533,163.0
8254,43.19321,28.398533,237.0
8326,43.623791,15.575966000000001,60.0
8327,37.177792499999995,15.266846300000001,662.0
8328,37.177792499999995,15.266846300000001,1112.0
8329,38.461457,15.07746,76.0
8330,38.461457,15.07746,105.0
8331,38.461457,15.07746,112.0
8332,38.461457,15.07746,165.0
8333,40.97698,17.303651000000002,189.0
8334,40.97698,17.303651000000002,191.0
8335,40.97698,17.303651000000002,201.0
8336,40.97698,17.303651000000002,221.0
8337,36.706913,15.141335,120.0
8338,36.706913,15.141335,205.0
8339,36.706913,15.141335,595.0
8340,36.706913,15.141335,784.0
8379,43.016653000000005,4.029134,459.0
8380,43.016653000000005,4.029134,533.0
8381,43.016653000000005,4.029134,636.0
8382,43.016653000000005,4.029134,636.0
8383,43.016653000000005,4.029134,666.0
8384,43.016653000000005,4.029134,828.0
8385,43.016653000000005,4.029134,932.0
8386,43.016653000000005,4.029134,962.0
8387,43.016653000000005,4.029134,1006.0
8388,43.016653000000005,4.029134,1065.0
8389,43.016653000000005,4.029134,1183.0
8410,38.429753999999996,24.315607999999997,10.0
8411,38.429753999999996,24.315607999999997,10.0
8412,38.429753999999996,24.315607999999997,10.0
8413,38.429753999999996,24.315607999999997,10.0
8414,39.400938000000004,1.876632,180.0
8845,37.2193464,15.200154300000001,2638.0
8846,37.2193464,15.200154300000001,3187.0
8847,39.400938000000004,1.876632,420.0
8848,39.400938000000004,1.876632,440.0
8856,35.006937,24.528896,310.0
8857,35.006937,24.528896,4780.0
8862,40.988192,18.061066,160.0
8863,40.988192,18.061066,280.0
8864,40.988192,18.061066,340.0
8865,40.988192,18.061066,1770.0
8866,45.600705,13.580232,76.0
8867,45.600705,13.580232,78.0
8868,45.600705,13.580232,190.0
8869,45.600705,13.580232,222.0
8870,45.600705,13.580232,326.0
8871,45.600705,13.580232,352.0
8873,41.368564,17.04895,630.0
8874,41.368564,17.04895,830.0
8880,40.476574,17.257613,377.0
8881,40.476574,17.257613,1403.0
8882,40.47797,17.237257,129.0
8883,40.47797,17.237257,368.0
8884,40.479298,17.223072,75.0
8885,40.479298,17.223072,300.0
8886,40.497111,17.258738,301.0
8887,40.497111,17.258738,1038.0
8888,40.498056,17.309773,21.0
8892,40.822266,14.094238,195.0
8893,40.20222222,18.45083333,48.0
8894,41.9425,15.67444444,35.0
8895,40.47388889,17.30361111,79.0
8896,41.92083333,15.29388889,110.0
8897,40.49722222,17.2525,290.0
8898,41.56083333,15.935,62.0
8899,41.7175,16.10083333,79.0
8900,41.35944444,16.20277778,75.0
8901,40.43583333,17.24166667,136.0
8902,41.90472222,15.79722222,30.0
8904,42.476481,35.320198,120.0
8905,41.066897999999995,37.900599,130.0
8906,41.076111,40.434921,70.0
8907,41.214304999999996,36.721556,70.0
8908,41.32486,36.407653,130.0
8909,41.969768,28.426842999999998,40.0
8910,41.518333,31.799795,90.0
8916,36.077241,-5.4250620000000005,12.0
8917,36.077241,-5.4250620000000005,14.0
8918,36.077241,-5.4250620000000005,16.0
8921,36.077241,-5.4250620000000005,21.0
8929,36.180972,-5.408603,21.0
8930,36.180972,-5.408603,25.0
8931,36.180972,-5.408603,26.0
8932,36.180972,-5.408603,33.0
8947,36.728078000000004,-3.6937949999999997,13.0
8949,36.728078000000004,-3.6937949999999997,16.0
8953,36.728078000000004,-3.6937949999999997,25.0
8957,36.708971999999996,-3.3888629999999997,13.0
8958,36.708971999999996,-3.3888629999999997,13.0
8960,36.708971999999996,-3.3888629999999997,16.0
8969,36.507985999999995,-4.63715,17.0
8970,36.507985999999995,-4.63715,18.0
8971,36.507985999999995,-4.63715,19.0
8981,36.729473,-3.76474,14.0
8983,36.729473,-3.76474,19.0
8984,36.729473,-3.76474,19.0
9005,36.505821000000005,-4.8905400000000006,12.0
9019,36.310235,-5.2477480000000005,13.0
9020,36.310235,-5.2477480000000005,14.0
9024,36.310235,-5.2477480000000005,19.0
9025,36.310235,-5.2477480000000005,19.0
9032,36.726,-3.95735,12.0
9041,36.7305,-3.0037,50.0
9042,43.2659,3.4309,40.0
9043,37.3845,-1.5971,70.0
9044,42.442,8.6466,80.0
9045,39.7994,3.1856,130.0
9046,36.1565,-5.4325,50.0
9047,36.765,3.1818,120.0
9048,36.7607,3.1546,100.0
9049,36.8008,-2.4251,50.0
9050,36.8994,7.8206,80.0
9051,43.4052,6.7432,80.0
9052,43.2038,3.2503,40.0
9053,40.799,14.1584,100.0
9054,37.1651,12.0973,140.0
9055,41.4101,2.2437,40.0
9056,42.5438,9.555,90.0
9057,36.7425,5.1328,110.0
9058,41.6417,2.7686,50.0
9059,37.2694,9.9191,110.0
9060,42.2781,3.2844,40.0
9061,36.7076,-2.1975,40.0
9062,37.5527,-0.7815,80.0
9063,37.5548,-0.9132,90.0
9064,39.1552,2.9435,130.0
9065,39.168,9.1775,110.0
9066,39.3572,3.2417,120.0
9067,39.9209,3.9862,130.0
9068,43.5465,7.0739,90.0
9069,35.4346,-2.9469,40.0
9070,35.9038,-5.3333,60.0
9071,39.9943,3.824,140.0
9072,42.0959,11.7743,100.0
9073,39.9003,0.6839,80.0
9074,44.3859,8.8641,60.0
9075,43.2116,5.4017,70.0
9076,40.7176,0.9338,60.0
9077,37.5741,-1.0382,130.0
9078,43.3729,3.5639,70.0
9079,43.3729,3.5639,90.0
9080,43.3729,3.5639,150.0
9081,38.1616,14.9828,110.0
9082,38.7956,1.4714,150.0
9083,40.0646,4.1125,120.0
9084,43.9339,10.1229,40.0
9085,43.4099,3.761,40.0
9086,36.55,-4.6006,60.0
9087,41.2125,13.5875,70.0
9088,42.2903,8.6657,80.0
9089,39.0492,-0.0925,70.0
9090,42.248999999999995,11.0952,110.0
9091,38.7288,16.139,120.0
9092,42.1848,3.1483,40.0
9093,42.1258,9.5716,80.0
9094,38.1075,-0.5972,100.0
9095,44.3765,8.6988,70.0
9096,43.254,5.3539,80.0
9097,43.0999,6.2072,100.0
9098,42.6726,9.4583,70.0
9099,38.7876,0.2158,60.0
9100,36.828,5.8033,110.0
9101,36.8073,10.536,120.0
9102,37.5119,8.9521,140.0
9103,41.6903,8.8495,90.0
9104,43.5222,10.2858,90.0
9105,41.3523,2.2057,50.0
9106,41.1964,9.4376,170.0
9107,39.8589,4.3125,110.0
9108,36.7066,-4.3461,50.0
9109,36.4494,-4.97,40.0
9110,42.0189,3.2195,40.0
9111,35.3091,-2.9249,80.0
9112,38.4369,15.8816,150.0
9113,42.3239,11.5514,110.0
9114,43.434,3.9654,40.0
9115,35.2191,-2.8393,60.0
9116,40.8273,14.2929,80.0
9117,43.6925,7.2674,80.0
9118,42.6166,11.0636,60.0
9119,35.7271,-0.611,90.0
9120,39.8251,8.4641,110.0
9121,38.0033,13.784,140.0
9122,40.723,14.4583,80.0
9123,39.5441,2.6322,110.0
9124,40.9364,12.8733,170.0
9125,38.2146,15.3096,100.0
9126,43.8659,8.0364,60.0
9127,42.9096,10.5466,110.0
9128,38.9006,1.4538,110.0
9129,37.5647,-0.8543,80.0
9130,42.89,9.3206,80.0
9131,39.4194,3.2844,120.0
9132,40.850623999999996,8.340622999999999,120.0
9133,42.8293,10.3149,140.0
9134,39.2017,8.3609,330.0
9135,41.3356,9.2666,80.0
9136,41.8676,8.7788,100.0
9137,44.0302,9.8077,60.0
9138,36.7824,10.4028,100.0
9139,43.3109,4.8441,60.0
9140,43.0921,5.9947,80.0
9141,38.9784,1.2864,130.0
9142,42.4516,11.124,90.0
9143,38.9711,1.5525,110.0
9144,44.3241,9.2231,70.0
9145,39.5156,2.4555,130.0
9146,38.7181,13.1634,150.0
9147,37.1754,10.3315,120.0
9148,37.0007,10.8664,130.0
9149,36.8953,6.9205,200.0
9150,39.7976,2.6879,110.0
9151,36.9686,8.772,140.0
9152,41.6053,9.3348,90.0
9153,40.9279,9.657,70.0
9154,38.556,14.5721,140.0
9155,42.7154,3.0508,40.0
9156,41.7151,12.2271,110.0
9157,41.6285,12.4071,90.0
9158,36.7165,-3.9622,70.0
9159,37.9885,12.4096,120.0
9160,38.0092,12.4774,120.0
9161,38.0704,13.0039,130.0
9162,38.2223,13.3235,230.0
9163,39.2706,-0.2258,80.0
9164,40.0082,15.3228,160.0
9165,36.9477,6.2437,140.0
9166,44.2581,8.4597,80.0
9167,35.842301,-0.4836,240.0
9168,35.772788,-0.790806,490.0
9169,35.718751,-0.6124649999999999,2270.0
9170,35.713783,-0.656347,580.0
9189,42.929907,10.551872,132.0
9190,42.929907,10.551872,143.0
9191,42.929907,10.551872,220.0
9192,42.929907,10.551872,323.0
9193,42.932546,10.546636,146.0
9194,42.932546,10.546636,179.0
9195,42.932546,10.546636,599.0
9196,42.932546,10.546636,655.0
9197,42.936819,10.548696000000001,132.0
9198,42.936819,10.548696000000001,172.0
9199,42.936819,10.548696000000001,322.0
9200,42.936819,10.548696000000001,334.0
9201,42.942694,10.493078,100.0
9202,42.942694,10.493078,119.0
9203,42.942694,10.493078,150.0
9204,42.942694,10.493078,161.0
9237,45.608722,13.727604999999999,160.0
9238,45.608722,13.727604999999999,180.0
9239,45.608722,13.727604999999999,180.0
9240,45.608722,13.727604999999999,220.0
9241,45.608722,13.727604999999999,230.0
9242,45.608722,13.727604999999999,240.0
9243,45.608722,13.727604999999999,250.0
9244,45.608722,13.727604999999999,260.0
9245,45.608722,13.727604999999999,290.0
9246,45.608722,13.727604999999999,290.0
9247,45.608722,13.727604999999999,310.0
9248,45.608722,13.727604999999999,330.0
9249,45.608722,13.727604999999999,390.0
9250,43.07833,3.0,70.0
9251,43.07833,3.0,70.0
9252,43.07833,3.0,70.0
9253,43.07833,3.0,80.0
9254,43.07833,3.0,80.0
9255,43.07833,3.0,80.0
9256,43.07833,3.0,80.0
9257,43.07833,3.0,90.0
9258,43.07833,3.0,90.0
9259,43.07833,3.0,90.0
9260,43.07833,3.0,90.0
9261,43.07833,3.0,90.0
9262,43.07833,3.0,90.0
9263,43.07833,3.0,90.0
9264,43.07833,3.0,95.0
9265,43.07833,3.0,100.0
9266,43.07833,3.0,100.0
9267,43.07833,3.0,120.0
9268,43.07833,3.0,120.0
9269,43.07833,3.0,140.0
9270,43.07833,3.0,140.0
9271,43.07833,3.0,150.0
9272,43.09,5.90833,90.0
9273,43.09,5.90833,160.0
9274,43.09,5.90833,180.0
9275,43.09,5.90833,200.0
9276,43.09,5.90833,240.0
9277,43.09,5.90833,250.0
9278,43.09,5.90833,260.0
9279,43.09,5.90833,300.0
9280,43.09,5.90833,310.0
9281,43.09,5.90833,350.0
9282,43.09,5.90833,370.0
9283,43.09,5.90833,380.0
9284,43.09,5.90833,410.0
9285,43.09,5.90833,420.0
9286,43.09,5.90833,420.0
9287,43.09,5.90833,430.0
9288,43.09,5.90833,430.0
9289,43.09,5.90833,440.0
9290,43.09,5.90833,440.0
9291,43.09,5.90833,450.0
9292,43.09,5.90833,450.0
9293,43.09,5.90833,470.0
9294,43.09,5.90833,470.0
9295,43.09,5.90833,480.0
9296,43.09,5.90833,520.0
9297,43.09,5.90833,520.0
9298,43.07833333,3.0,67.0
9299,43.07833333,3.0,73.0
9300,43.07833333,3.0,76.0
9301,43.07833333,3.0,78.0
9302,43.07833333,3.0,81.0
9303,43.07833333,3.0,81.0
9304,43.07833333,3.0,81.0
9305,43.07833333,3.0,86.0
9306,43.07833333,3.0,86.0
9307,43.07833333,3.0,86.0
9308,43.07833333,3.0,87.0
9309,43.07833333,3.0,96.0
9310,43.07833333,3.0,112.0
9311,43.07833333,3.0,123.0
9312,43.07833333,3.0,144.0
9313,43.07833333,3.0,157.0
9314,43.07833333,3.0,157.0
9315,43.07833333,3.0,170.0
9316,43.09,5.908333333,80.0
9317,43.09,5.908333333,112.0
9318,43.09,5.908333333,151.0
9319,43.09,5.908333333,170.0
9320,43.09,5.908333333,199.0
9321,43.09,5.908333333,228.0
9322,43.09,5.908333333,236.0
9323,43.09,5.908333333,255.0
9324,43.09,5.908333333,264.0
9325,43.09,5.908333333,285.0
9326,43.09,5.908333333,300.0
9327,43.09,5.908333333,317.0
9328,43.09,5.908333333,319.0
9329,43.09,5.908333333,365.0
9330,43.09,5.908333333,414.0
9331,43.09,5.908333333,420.0
9332,43.09,5.908333333,422.0
9333,43.09,5.908333333,423.0
9334,43.09,5.908333333,440.0
9335,43.09,5.908333333,440.0
9336,43.09,5.908333333,454.0
9337,43.09,5.908333333,458.0
9338,43.09,5.908333333,477.0
9339,43.09,5.908333333,478.0
9340,43.09,5.908333333,478.0
9341,43.09,5.908333333,487.0
9342,43.09,5.908333333,532.0
9343,43.09,5.908333333,532.0
9344,43.01516667,6.390166667000001,73.0
9345,43.01516667,6.390166667000001,80.0
9346,43.01516667,6.390166667000001,81.0
9347,43.01516667,6.390166667000001,84.0
9348,43.01516667,6.390166667000001,86.0
9349,43.01516667,6.390166667000001,90.0
9350,43.01516667,6.390166667000001,90.0
9351,43.01516667,6.390166667000001,93.0
9352,43.01516667,6.390166667000001,94.0
9353,43.01516667,6.390166667000001,99.0
9354,43.01516667,6.390166667000001,100.0
9355,43.01516667,6.390166667000001,103.0
9356,43.01516667,6.390166667000001,103.0
9357,43.01516667,6.390166667000001,108.0
9358,43.01516667,6.390166667000001,109.0
9359,43.01516667,6.390166667000001,115.0
9360,43.01516667,6.390166667000001,122.0
9361,43.01516667,6.390166667000001,123.0
9362,43.01516667,6.390166667000001,134.0
9363,43.01516667,6.390166667000001,137.0
9364,43.01516667,6.390166667000001,139.0
9365,43.01516667,6.390166667000001,307.0
9366,43.01516667,6.390166667000001,336.0
9367,43.01516667,6.390166667000001,338.0
9368,43.01516667,6.390166667000001,344.0
9369,43.01516667,6.390166667000001,349.0
9370,43.01516667,6.390166667000001,352.0
9371,43.01516667,6.390166667000001,360.0
9372,43.01516667,6.390166667000001,374.0
9373,43.01516667,6.390166667000001,381.0
9374,43.01516667,6.390166667000001,391.0
9375,43.01516667,6.390166667000001,392.0
9376,43.01516667,6.390166667000001,406.0
9377,43.01516667,6.390166667000001,426.0
9378,43.01516667,6.390166667000001,426.0
9379,43.01516667,6.390166667000001,435.0
9380,43.01516667,6.390166667000001,448.0
9381,43.01516667,6.390166667000001,459.0
9382,43.01516667,6.390166667000001,487.0
9383,43.07833,3.0,1010.0
9384,43.09,5.90833,1570.0
9479,40.720615,17.921889999999998,990.0
9480,39.984055,18.445476,1200.0
9481,40.580315,18.060343,550.0
9482,40.412141,18.306455,730.0
9483,40.100384000000005,17.869436999999998,920.0
9484,40.176643,18.50958,2840.0
9485,40.278846,17.751251,360.0
9486,40.792992,17.698712,430.0
9492,41.28,19.46,83.1
9493,41.28,19.46,152.0
9494,41.28,19.46,195.0
9495,41.28,19.46,219.0
9496,40.38,19.47,242.0
9497,40.38,19.47,381.0
9498,40.38,19.47,418.0
9499,40.38,19.47,421.0
9508,45.41905,12.309494,220.0
9509,45.41905,12.309494,260.0
9510,45.41905,12.309494,440.0
9511,45.433025,12.401505,180.0
9512,45.433025,12.401505,290.0
9513,45.433025,12.401505,300.0
9514,45.44218,12.293700999999999,120.0
9515,45.44218,12.293700999999999,160.0
9516,45.44218,12.293700999999999,180.0
9517,45.447479,12.279967999999998,90.0
9518,45.447479,12.279967999999998,140.0
9519,45.447479,12.279967999999998,170.0
9520,45.450369,12.277222,40.0
9521,45.450369,12.277222,80.0
9522,45.450369,12.277222,110.0
9523,45.453741,12.278595,70.0
9524,45.453741,12.278595,90.0
9525,45.453741,12.278595,90.0
9526,45.458076,12.314300999999999,110.0
9527,45.458076,12.314300999999999,110.0
9528,45.458076,12.314300999999999,160.0
9529,45.460002,12.277908,90.0
9530,45.460002,12.277908,110.0
9531,45.460002,12.277908,130.0
9535,39.889995,4.269299,351.0
9541,39.783896,3.183669,256.0
9542,39.368807000000004,3.23527,206.0
9543,40.000546,3.8328019999999996,204.0
9544,38.912031,1.440922,188.0
9545,38.800387,1.477994,245.0
9546,40.059487,4.135561,194.0
9547,39.867278999999996,4.309275,181.0
9548,39.531569,2.607801,158.0
9549,39.419299,3.265898,194.0
9550,38.982836999999996,1.213808,181.0
9551,38.980713,1.534664,219.0
9552,39.158978999999995,2.970695,213.0
9553,39.498489,2.451709,190.0
9554,39.794975,2.689968,190.0
9555,39.930544,3.9890489999999996,237.0
9556,40.476989,17.259935000000002,66.0
9557,40.476989,17.259935000000002,383.0
9558,40.479203000000005,17.24766,155.0
9559,40.479203000000005,17.24766,434.0
9560,40.480146000000005,17.278914,105.0
9561,40.480146000000005,17.278914,370.0
9562,40.480902,17.313863,137.0
9563,40.480902,17.313863,280.0
9564,40.482517,17.236101,150.0
9565,40.482517,17.236101,559.0
9566,40.483607,17.299792,75.0
9567,40.483607,17.299792,262.0
9568,40.48518,17.245957,75.0
9569,40.48518,17.245957,236.0
9570,40.486765999999996,17.254751000000002,141.0
9571,40.486765999999996,17.254751000000002,360.0
9572,40.491585,17.24326,90.0
9573,40.491585,17.24326,320.0
9574,40.493941,17.257379999999998,93.0
9575,40.493941,17.257379999999998,410.0
9576,40.956542,39.871611,39.0
9577,43.812991,14.035094,22.0
9578,43.812991,14.035094,23.0
9579,43.812991,14.035094,23.0
9580,43.812991,14.035094,28.0
9581,43.812991,14.035094,32.0
9582,43.812991,14.035094,33.0
9583,43.812991,14.035094,34.0
9584,43.812991,14.035094,37.0
9585,43.812991,14.035094,48.0
9586,43.812991,14.035094,63.0
9587,43.812991,14.035094,64.0
9588,43.812991,14.035094,71.0
9589,43.812991,14.035094,76.0
9590,43.812991,14.035094,82.0
9591,43.812991,14.035094,106.0
9592,43.812991,14.035094,186.0
9600,36.1817,-4.5906,150.0
9601,36.0796,-4.574666667,80.0
9602,36.72773333,-2.3057,100.0
9603,41.3351,2.171216667,200.0
9604,37.57375,-0.966916667,780.0
9605,39.89583333,0.68155,190.0
9606,39.1873,-0.218316667,100.0
9607,36.5085,-3.363133333,120.0
9608,36.73291667,-2.230833333,120.0
9609,36.31048333,-4.752066667,90.0
9610,42.04733333,3.225466667,110.0
9611,37.57085,-0.8734333329999999,220.0
9612,41.08428333,1.221033333,130.0
9613,36.73291667,-2.230833333,80.0
9614,39.43393333,-0.30346666699999997,130.0
9615,41.24038333,1.8666333330000002,250.0
9662,41.89815,8.630163,40.0
9663,41.89815,8.630163,70.0
9665,41.89815,8.630163,90.0
9666,41.89815,8.630163,90.0
9667,41.89815,8.630163,90.0
9668,41.89815,8.630163,94.0
9669,41.89815,8.630163,100.0
9670,41.89815,8.630163,100.0
9671,41.89815,8.630163,100.0
9672,41.89815,8.630163,100.0
9673,41.89815,8.630163,100.0
9675,41.89815,8.630163,110.0
9678,41.89815,8.630163,120.0
9679,41.89815,8.630163,120.0
9680,41.89815,8.630163,120.0
9682,41.89815,8.630163,130.0
9683,41.89815,8.630163,130.0
9684,41.89815,8.630163,130.0
9685,41.89815,8.630163,140.0
9686,41.89815,8.630163,150.0
9687,41.89815,8.630163,160.0
9688,41.89815,8.630163,160.0
9689,41.89815,8.630163,160.0
9690,41.89815,8.630163,162.0
9691,41.89815,8.630163,170.0
9692,41.89815,8.630163,180.0
9693,41.89815,8.630163,180.0
9694,41.89815,8.630163,191.0
9695,41.89815,8.630163,191.0
9741,43.37565,4.875562,50.0
9751,43.37565,4.875562,80.0
9757,43.37565,4.875562,90.0
9758,43.37565,4.875562,90.0
9777,43.37565,4.875562,120.0
9779,43.37565,4.875562,130.0
9799,43.37565,4.875562,200.0
9805,43.37565,4.875562,230.0
9822,43.37265,4.874729,40.0
9823,43.37265,4.874729,60.0
9824,43.37265,4.874729,70.0
9825,43.37265,4.874729,70.0
9826,43.37265,4.874729,80.0
9827,43.37265,4.874729,90.0
9828,43.37265,4.874729,100.0
9829,43.37265,4.874729,100.0
9830,43.37265,4.874729,110.0
9831,43.37265,4.874729,120.0
9832,43.37265,4.874729,120.0
9833,43.37265,4.874729,127.0
9834,43.37265,4.874729,127.0
9835,43.37265,4.874729,130.0
9836,43.37265,4.874729,130.0
9837,43.37265,4.874729,141.0
9838,43.37265,4.874729,150.0
9839,43.37265,4.874729,156.0
9840,43.37265,4.874729,180.0
9841,43.37265,4.874729,200.0
9859,42.480614,3.138878,40.0
9862,42.480614,3.138878,50.0
9863,42.480614,3.138878,50.0
9867,42.480614,3.138878,60.0
9868,42.480614,3.138878,60.0
9869,42.480614,3.138878,60.0
9870,42.480614,3.138878,60.0
9875,42.480614,3.138878,70.0
9876,42.480614,3.138878,70.0
9877,42.480614,3.138878,70.0
9883,42.480614,3.138878,80.0
9884,42.480614,3.138878,80.0
9888,42.480614,3.138878,90.0
9889,42.480614,3.138878,106.0
9890,42.480614,3.138878,106.0
9894,42.480614,3.138878,110.0
9898,42.480614,3.138878,120.0
9899,42.480614,3.138878,120.0
9900,42.480614,3.138878,120.0
9901,42.480614,3.138878,121.0
9903,42.480614,3.138878,130.0
9904,42.480614,3.138878,130.0
9905,42.480614,3.138878,134.0
9908,42.480614,3.138878,140.0
9920,42.480614,3.138878,260.0
9928,43.323982,5.0539002,70.0
9930,43.323982,5.0539002,80.0
9933,43.323982,5.0539002,90.0
9935,43.323982,5.0539002,100.0
9936,43.323982,5.0539002,100.0
9939,43.323982,5.0539002,110.0
9940,43.323982,5.0539002,110.0
9941,43.323982,5.0539002,110.0
9946,43.323982,5.0539002,120.0
9957,43.323982,5.0539002,150.0
9963,43.323982,5.0539002,160.0
9965,43.323982,5.0539002,170.0
9971,43.323982,5.0539002,190.0
9975,43.323982,5.0539002,200.0
9977,43.323982,5.0539002,220.0
9978,43.323982,5.0539002,220.0
9979,43.323982,5.0539002,220.0
9981,43.323982,5.0539002,230.0
9985,43.323982,5.0539002,240.0
9986,43.323982,5.0539002,240.0
9992,43.323982,5.0539002,258.0
9994,43.323982,5.0539002,270.0
9995,43.323982,5.0539002,273.0
9996,43.323982,5.0539002,278.0
9999,43.323982,5.0539002,280.0
10000,43.323982,5.0539002,280.0
10004,43.323982,5.0539002,290.0
10005,43.323982,5.0539002,295.0
10007,43.323982,5.0539002,310.0
10130,43.27563,3.4405360000000003,50.0
10131,43.27563,3.4405360000000003,50.0
10136,43.27563,3.4405360000000003,60.0
10137,43.27563,3.4405360000000003,60.0
10143,43.27563,3.4405360000000003,70.0
10144,43.27563,3.4405360000000003,70.0
10145,43.27563,3.4405360000000003,70.0
10146,43.27563,3.4405360000000003,70.0
10151,43.27563,3.4405360000000003,80.0
10152,43.27563,3.4405360000000003,82.0
10160,43.27563,3.4405360000000003,90.0
10161,43.27563,3.4405360000000003,90.0
10162,43.27563,3.4405360000000003,90.0
10163,43.27563,3.4405360000000003,93.0
10167,43.27563,3.4405360000000003,100.0
10168,43.27563,3.4405360000000003,100.0
10169,43.27563,3.4405360000000003,100.0
10175,43.27563,3.4405360000000003,110.0
10176,43.27563,3.4405360000000003,110.0
10177,43.27563,3.4405360000000003,110.0
10178,43.27563,3.4405360000000003,115.0
10181,43.27563,3.4405360000000003,120.0
10182,43.27563,3.4405360000000003,120.0
10184,43.27563,3.4405360000000003,134.0
10185,43.27563,3.4405360000000003,140.0
10189,43.27563,3.4405360000000003,150.0
10191,43.27563,3.4405360000000003,170.0
10200,43.077290000000005,2.9988647,40.0
10201,43.077290000000005,2.9988647,49.0
10204,43.077290000000005,2.9988647,50.0
10209,43.077290000000005,2.9988647,60.0
10214,43.077290000000005,2.9988647,70.0
10215,43.077290000000005,2.9988647,70.0
10217,43.077290000000005,2.9988647,80.0
10218,43.077290000000005,2.9988647,80.0
10219,43.077290000000005,2.9988647,84.0
10223,43.077290000000005,2.9988647,90.0
10224,43.077290000000005,2.9988647,90.0
10231,43.077290000000005,2.9988647,110.0
10232,43.077290000000005,2.9988647,110.0
10233,43.077290000000005,2.9988647,110.0
10235,43.077290000000005,2.9988647,130.0
10236,43.077290000000005,2.9988647,130.0
10237,43.077290000000005,2.9988647,130.0
10239,43.077290000000005,2.9988647,140.0
10247,43.077290000000005,2.9988647,180.0
10272,42.128997999999996,9.535678,20.0
10273,42.128997999999996,9.535678,30.0
10280,42.128997999999996,9.535678,40.0
10281,42.128997999999996,9.535678,40.0
10291,42.128997999999996,9.535678,50.0
10292,42.128997999999996,9.535678,50.0
10300,42.128997999999996,9.535678,60.0
10301,42.128997999999996,9.535678,60.0
10307,42.128997999999996,9.535678,70.0
10308,42.128997999999996,9.535678,70.0
10309,42.128997999999996,9.535678,70.0
10310,42.128997999999996,9.535678,76.0
10320,42.128997999999996,9.535678,80.0
10321,42.128997999999996,9.535678,80.0
10322,42.128997999999996,9.535678,80.0
10326,42.128997999999996,9.535678,90.0
10327,42.128997999999996,9.535678,90.0
10328,42.128997999999996,9.535678,90.0
10329,42.128997999999996,9.535678,90.0
10330,42.128997999999996,9.535678,90.0
10331,42.128997999999996,9.535678,90.0
10336,42.128997999999996,9.535678,100.0
10337,42.128997999999996,9.535678,100.0
10344,42.128997999999996,9.535678,110.0
10345,42.128997999999996,9.535678,110.0
10348,42.128997999999996,9.535678,130.0
10349,42.128997999999996,9.535678,131.0
10350,42.128997999999996,9.535678,138.0
10359,43.069126000000004,3.0686994,116.0
10360,43.069126000000004,3.0686994,122.0
10361,43.069126000000004,3.0686994,165.0
10362,43.069126000000004,3.0686994,168.0
10363,43.069126000000004,3.0686994,190.0
10367,42.88062,3.0238686,50.0
10378,42.88062,3.0238686,60.0
10379,42.88062,3.0238686,60.0
10382,42.88062,3.0238686,70.0
